timestamp,active,elapsed_time,work_elapsed,leisure_elapsed,total_work_hours,total_leisure_hours,active_app,url,note
2025-04-23 09:47:22,1,35242,60,0,0.83,0.34,Meeting,,manual
2025-04-23 09:48:22,1,35302,60,0,0.85,0.34,Meeting,,manual
2025-04-23 09:49:22,1,35362,60,0,0.87,0.34,Meeting,,manual
2025-04-23 09:50:22,1,35422,60,0,0.88,0.34,Meeting,,manual
2025-04-23 09:51:22,1,35482,60,0,0.9,0.34,Meeting,,manual
2025-04-23 09:52:22,1,35542,60,0,0.92,0.34,Meeting,,manual
2025-04-23 09:53:22,1,35602,60,0,0.93,0.34,Meeting,,manual
2025-04-23 09:54:22,1,35662,60,0,0.95,0.34,Meeting,,manual
2025-04-23 09:55:22,1,35722,60,0,0.97,0.34,Meeting,,manual
2025-04-23 09:56:22,1,35782,60,0,0.98,0.34,Meeting,,manual
2025-04-23 09:57:22,1,35842,60,0,1.0,0.34,Meeting,,manual
2025-04-23 09:58:22,1,35902,60,0,1.02,0.34,Meeting,,manual
2025-04-23 09:59:22,1,35962,60,0,1.03,0.34,Meeting,,manual
2025-04-23 10:00:22,1,36022,60,0,1.05,0.34,Meeting,,manual
2025-04-23 11:00:22,1,39622,60,0,0.57,0.34,Meeting,,manual
2025-04-23 11:01:22,1,39682,60,0,0.58,0.34,Meeting,,manual
2025-04-23 11:02:22,1,39742,60,0,0.6,0.34,Meeting,,manual
2025-04-23 11:03:22,1,39802,60,0,0.62,0.34,Meeting,,manual
2025-04-23 11:04:22,1,39862,60,0,0.63,0.34,Meeting,,manual
2025-04-23 11:05:22,1,39922,60,0,0.65,0.34,Meeting,,manual
2025-04-23 11:06:22,1,39982,60,0,0.67,0.34,Meeting,,manual
2025-04-23 11:07:22,1,40042,60,0,0.68,0.34,Meeting,,manual
2025-04-23 11:08:22,1,40102,60,0,0.7,0.34,Meeting,,manual
2025-04-23 11:09:22,1,40162,60,0,0.72,0.34,Meeting,,manual
2025-04-23 11:10:22,1,40222,60,0,0.73,0.34,Meeting,,manual
2025-04-23 11:11:22,1,40282,60,0,0.75,0.34,Meeting,,manual
2025-04-23 11:12:22,1,40342,60,0,0.77,0.34,Meeting,,manual
2025-04-23 11:13:22,1,40402,60,0,0.78,0.34,Meeting,,manual
2025-04-23 11:14:22,1,40462,60,0,0.8,0.34,Meeting,,manual
2025-04-23 11:15:22,1,40522,60,0,0.82,0.34,Meeting,,manual
2025-04-23 11:16:22,1,40582,60,0,0.83,0.34,Meeting,,manual
2025-04-23 11:17:22,1,40642,60,0,0.85,0.34,Meeting,,manual
2025-04-23 11:18:22,1,40702,60,0,0.87,0.34,Meeting,,manual
2025-04-23 11:19:22,1,40762,60,0,0.88,0.34,Meeting,,manual
2025-04-23 11:20:22,1,40822,60,0,0.9,0.34,Meeting,,manual
2025-04-23 11:21:22,1,40882,60,0,0.92,0.34,Meeting,,manual
2025-04-23 11:22:22,1,40942,60,0,0.93,0.34,Meeting,,manual
2025-04-23 11:23:22,1,41002,60,0,0.95,0.34,Meeting,,manual
2025-04-23 11:24:22,1,41062,60,0,0.97,0.34,Meeting,,manual
2025-04-23 11:25:22,1,41122,60,0,0.98,0.34,Meeting,,manual
2025-04-23 11:26:22,1,41182,60,0,1.0,0.34,Meeting,,manual
2025-04-23 11:27:22,1,41242,60,0,1.02,0.34,Meeting,,manual
2025-04-23 11:28:22,1,41302,60,0,1.03,0.34,Meeting,,manual
2025-04-23 11:29:22,1,41362,60,0,1.05,0.34,Meeting,,manual
2025-04-23 11:30:22,2,41422,0,60,0.55,0.36,Meeting,,manual
2025-04-23 11:31:22,2,41482,0,60,0.55,0.37,Meeting,,manual
2025-04-23 11:32:22,2,41542,0,60,0.55,0.39,Meeting,,manual
2025-04-23 11:33:22,2,41602,0,60,0.55,0.41,Meeting,,manual
2025-04-23 11:34:22,2,41662,0,60,0.55,0.42,Meeting,,manual
2025-04-23 11:35:22,2,41722,0,60,0.55,0.44,Meeting,,manual
2025-04-23 11:36:22,2,41782,0,60,0.55,0.46,Meeting,,manual
2025-04-23 11:37:22,2,41842,0,60,0.55,0.47,Meeting,,manual
2025-04-23 11:38:22,2,41902,0,60,0.55,0.49,Meeting,,manual
2025-04-23 11:39:22,2,41962,0,60,0.55,0.51,Meeting,,manual
2025-04-23 11:40:22,2,42022,0,60,0.55,0.52,Meeting,,manual
2025-04-23 11:41:22,2,42082,0,60,0.55,0.54,Meeting,,manual
2025-04-23 11:42:22,2,42142,0,60,0.55,0.56,Meeting,,manual
2025-04-23 11:43:22,2,42202,0,60,0.55,0.57,Meeting,,manual
2025-04-23 11:44:22,2,42262,0,60,0.55,0.59,Meeting,,manual
2025-04-23 11:45:22,2,42322,0,60,0.55,0.61,Meeting,,manual
2025-04-23 11:46:22,2,42382,0,60,0.55,0.62,Meeting,,manual
2025-04-23 11:47:22,2,42442,0,60,0.55,0.64,Meeting,,manual
2025-04-23 11:48:22,2,42502,0,60,0.55,0.66,Meeting,,manual
2025-04-23 11:49:22,2,42562,0,60,0.55,0.67,Meeting,,manual
2025-04-23 11:50:22,2,42622,0,60,0.55,0.69,Meeting,,manual
2025-04-23 11:51:22,2,42682,0,60,0.55,0.71,Meeting,,manual
2025-04-23 11:52:22,2,42742,0,60,0.55,0.72,Meeting,,manual
2025-04-23 11:53:22,2,42802,0,60,0.55,0.74,Meeting,,manual
2025-04-23 11:54:22,2,42862,0,60,0.55,0.76,Meeting,,manual
2025-04-23 11:55:22,2,42922,0,60,0.55,0.77,Meeting,,manual
2025-04-23 11:56:22,2,42982,0,60,0.55,0.79,Meeting,,manual
2025-04-23 11:57:22,2,43042,0,60,0.55,0.81,Meeting,,manual
2025-04-23 11:58:22,2,43102,0,60,0.55,0.82,Meeting,,manual
2025-04-23 11:59:22,2,43162,0,60,0.55,0.84,Meeting,,manual
2025-04-23 12:00:22,1,43222,60,0,0.57,0.34,Meeting,,manual
2025-04-23 12:01:22,1,43282,60,0,0.58,0.34,Meeting,,manual
2025-04-23 12:02:22,1,43342,60,0,0.6,0.34,Meeting,,manual
2025-04-23 12:03:22,1,43402,60,0,0.62,0.34,Meeting,,manual
2025-04-23 12:04:22,1,43462,60,0,0.63,0.34,Meeting,,manual
2025-04-23 12:05:22,1,43522,60,0,0.65,0.34,Meeting,,manual
2025-04-23 12:06:22,1,43582,60,0,0.67,0.34,Meeting,,manual
2025-04-23 12:07:22,1,43642,60,0,0.68,0.34,Meeting,,manual
2025-04-23 12:08:22,1,43702,60,0,0.7,0.34,Meeting,,manual
2025-04-23 12:09:22,1,43762,60,0,0.72,0.34,Meeting,,manual
2025-04-23 12:10:22,1,43822,60,0,0.73,0.34,Meeting,,manual
2025-04-23 12:11:22,1,43882,60,0,0.75,0.34,Meeting,,manual
2025-04-23 12:12:22,1,43942,60,0,0.77,0.34,Meeting,,manual
2025-04-23 12:13:22,1,44002,60,0,0.78,0.34,Meeting,,manual
2025-04-23 12:14:22,1,44062,60,0,0.8,0.34,Meeting,,manual
2025-04-23 12:15:22,1,44122,60,0,0.82,0.34,Meeting,,manual
2025-04-23 12:16:22,1,44182,60,0,0.83,0.34,Meeting,,manual
2025-04-23 12:17:22,1,44242,60,0,0.85,0.34,Meeting,,manual
2025-04-23 12:18:22,1,44302,60,0,0.87,0.34,Meeting,,manual
2025-04-23 12:19:22,1,44362,60,0,0.88,0.34,Meeting,,manual
2025-04-23 12:20:22,1,44422,60,0,0.9,0.34,Meeting,,manual
2025-04-23 12:21:22,1,44482,60,0,0.92,0.34,Meeting,,manual
2025-04-23 12:22:22,1,44542,60,0,0.93,0.34,Meeting,,manual
2025-04-23 12:23:22,1,44602,60,0,0.95,0.34,Meeting,,manual
2025-04-23 12:24:22,1,44662,60,0,0.97,0.34,Meeting,,manual
2025-04-23 12:25:22,1,44722,60,0,0.98,0.34,Meeting,,manual
2025-04-23 12:26:22,1,44782,60,0,1.0,0.34,Meeting,,manual
2025-04-23 12:27:22,1,44842,60,0,1.02,0.34,Meeting,,manual
2025-04-23 12:28:22,1,44902,60,0,1.03,0.34,Meeting,,manual
2025-04-23 12:29:22,1,44962,60,0,1.05,0.34,Meeting,,manual
2025-04-23 13:30:22,2,48622,0,60,1.55,0.36,Meeting,,manual
2025-04-23 13:31:22,2,48682,0,60,1.55,0.37,Meeting,,manual
2025-04-23 13:32:22,2,48742,0,60,1.55,0.39,Meeting,,manual
2025-04-23 13:33:22,2,48802,0,60,1.55,0.41,Meeting,,manual
2025-04-23 13:34:22,2,48862,0,60,1.55,0.42,Meeting,,manual
2025-04-23 13:35:22,2,48922,0,60,1.55,0.44,Meeting,,manual
2025-04-23 13:36:22,2,48982,0,60,1.55,0.46,Meeting,,manual
2025-04-23 13:37:22,2,49042,0,60,1.55,0.47,Meeting,,manual
2025-04-23 13:38:22,2,49102,0,60,1.55,0.49,Meeting,,manual
2025-04-23 13:39:22,2,49162,0,60,1.55,0.51,Meeting,,manual
2025-04-23 13:40:22,2,49222,0,60,1.55,0.52,Meeting,,manual
2025-04-23 13:41:22,2,49282,0,60,1.55,0.54,Meeting,,manual
2025-04-23 13:42:22,2,49342,0,60,1.55,0.56,Meeting,,manual
2025-04-23 13:43:22,2,49402,0,60,1.55,0.57,Meeting,,manual
2025-04-23 13:44:22,2,49462,0,60,1.55,0.59,Meeting,,manual
2025-04-23 13:45:22,1,49522,60,0,0.57,0.34,Meeting,,manual
2025-04-23 13:45:22,2,49522,0,60,1.55,0.61,Meeting,,manual
2025-04-23 13:45:22,1,49522,60,0,0.57,0.34,Meeting,,manual
2025-04-23 13:46:22,1,49582,60,0,0.58,0.34,Meeting,,manual
2025-04-23 13:47:22,1,49642,60,0,0.6,0.34,Meeting,,manual
2025-04-23 13:48:22,1,49702,60,0,0.62,0.34,Meeting,,manual
2025-04-23 13:49:22,1,49762,60,0,0.63,0.34,Meeting,,manual
2025-04-23 13:50:22,1,49822,60,0,0.65,0.34,Meeting,,manual
2025-04-23 13:51:22,1,49882,60,0,0.67,0.34,Meeting,,manual
2025-04-23 13:52:22,1,49942,60,0,0.68,0.34,Meeting,,manual
2025-04-23 13:53:22,1,50002,60,0,0.7,0.34,Meeting,,manual
2025-04-23 13:54:22,1,50062,60,0,0.72,0.34,Meeting,,manual
2025-04-23 13:55:22,1,50122,60,0,0.73,0.34,Meeting,,manual
2025-04-23 13:56:22,1,50182,60,0,0.75,0.34,Meeting,,manual
2025-04-23 13:57:22,1,50242,60,0,0.77,0.34,Meeting,,manual
2025-04-23 13:58:22,1,50302,60,0,0.78,0.34,Meeting,,manual
2025-04-23 13:59:22,1,50362,60,0,0.8,0.34,Meeting,,manual
2025-04-23 14:00:22,1,50422,60,0,0.82,0.34,Meeting,,manual
2025-04-23 14:01:22,1,50482,60,0,0.83,0.34,Meeting,,manual
2025-04-23 14:02:22,1,50542,60,0,0.85,0.34,Meeting,,manual
2025-04-23 14:03:22,1,50602,60,0,0.87,0.34,Meeting,,manual
2025-04-23 14:04:22,1,50662,60,0,0.88,0.34,Meeting,,manual
2025-04-23 14:05:22,1,50722,60,0,0.9,0.34,Meeting,,manual
2025-04-23 14:06:22,1,50782,60,0,0.92,0.34,Meeting,,manual
2025-04-23 14:07:22,1,50842,60,0,0.93,0.34,Meeting,,manual
2025-04-23 14:08:22,1,50902,60,0,0.95,0.34,Meeting,,manual
2025-04-23 14:09:22,1,50962,60,0,0.97,0.34,Meeting,,manual
2025-04-23 14:10:22,1,51022,60,0,0.98,0.34,Meeting,,manual
2025-04-23 14:11:22,1,51082,60,0,1.0,0.34,Meeting,,manual
2025-04-23 14:12:22,1,51142,60,0,1.02,0.34,Meeting,,manual
2025-04-23 14:13:22,1,51202,60,0,1.03,0.34,Meeting,,manual
2025-04-23 14:14:22,1,51262,60,0,1.05,0.34,Meeting,,manual
2025-04-23 14:42:53,0,0,0,0,0.0,0.0,Unknown,,
2025-04-23 14:43:00,1,7,7,0,0.0,0.0,Electron,,
2025-04-23 14:44:00,1,67,67,0,0.0,0.0,Electron,,
2025-04-23 14:45:00,0,127,0,0,0.0,0.0,Electron,,
2025-04-23 14:46:00,0,187,0,0,0.0,0.0,Electron,,
2025-04-23 14:47:00,1,247,247,0,0.04,0.0,Electron,,
2025-04-23 14:48:00,0,307,0,0,0.04,0.0,Electron,,
2025-04-23 14:49:00,0,367,0,0,0.04,0.0,Electron,,
2025-04-23 14:50:00,0,427,0,0,0.04,0.0,Electron,,
2025-04-23 14:51:00,0,487,0,0,0.04,0.0,Electron,,
2025-04-23 14:52:00,0,547,0,0,0.05,0.0,Electron,,
2025-04-23 14:52:30,0,0,0,0,0.05,0.0,Unknown,,
2025-04-23 14:53:00,1,31,31,0,0.05,0.0,Electron,,
2025-04-23 14:54:00,0,91,0,0,0.05,0.0,Electron,,
2025-04-23 14:55:00,0,151,0,0,0.05,0.0,Electron,,
2025-04-23 14:56:00,0,211,0,0,0.05,0.0,Electron,,
2025-04-23 14:57:00,0,271,0,0,0.07,0.0,Electron,,
2025-04-23 14:57:34,0,0,0,0,0.07,0.0,Unknown,,
2025-04-23 14:58:00,1,26,26,0,0.07,0.0,Electron,,
2025-04-23 14:59:00,0,86,0,0,0.07,0.0,Electron,,
2025-04-23 15:00:00,0,146,0,0,0.07,0.0,Electron,,
2025-04-23 15:01:00,0,206,0,0,0.07,0.0,Electron,,
2025-04-23 15:02:00,0,266,0,0,0.09,0.0,Electron,,
2025-04-23 15:02:16,0,0,0,0,0.09,0.0,Unknown,,
2025-04-23 15:03:00,1,44,44,0,0.09,0.0,Electron,,
2025-04-23 15:04:00,0,104,0,0,0.09,0.0,Electron,,
2025-04-23 15:05:00,1,164,164,0,0.09,0.0,Electron,,
2025-04-23 15:05:18,0,0,0,0,0.11,0.0,Unknown,,
2025-04-23 15:06:00,1,42,42,0,0.11,0.0,Electron,,
2025-04-23 15:07:00,1,102,102,0,0.11,0.0,Electron,,
2025-04-23 15:08:00,0,162,0,0,0.11,0.0,Electron,,
2025-04-23 15:09:00,0,222,0,0,0.11,0.0,Electron,,
2025-04-23 15:09:49,0,0,0,0,0.14,0.0,Unknown,,
2025-04-23 15:10:00,1,11,11,0,0.14,0.0,Electron,,
2025-04-23 15:11:00,1,71,71,0,0.14,0.0,Electron,,
2025-04-23 15:12:00,0,131,0,0,0.14,0.0,Electron,,
2025-04-23 15:13:00,1,191,191,0,0.14,0.0,Electron,,
2025-04-23 15:14:00,0,251,0,0,0.19,0.0,Electron,,
2025-04-23 15:15:00,0,311,0,0,0.19,0.0,Electron,,
2025-04-23 15:16:00,0,371,0,0,0.19,0.0,Electron,,
2025-04-23 15:17:00,1,431,431,0,0.19,0.0,Electron,,
2025-04-23 15:18:00,1,491,491,0,0.19,0.0,Electron,,
2025-04-23 15:19:00,0,551,0,0,0.22,0.0,Electron,,
2025-04-23 15:20:00,0,611,0,0,0.22,0.0,Electron,,
2025-04-23 15:21:00,0,671,0,0,0.22,0.0,Electron,,
2025-04-23 15:22:00,0,731,0,0,0.22,0.0,Electron,,
2025-04-23 15:23:00,0,791,0,0,0.22,0.0,Electron,,
2025-04-23 15:24:00,0,851,0,0,0.22,0.0,Electron,,
2025-04-23 15:25:00,1,911,911,0,0.22,0.0,Electron,,
2025-04-23 15:26:00,2,971,0,971,0.22,0.0,Electron,,
2025-04-23 15:27:00,2,1031,0,1031,0.22,0.0,Electron,,
2025-04-23 15:28:00,0,1091,0,0,0.22,0.0,Electron,,
2025-04-23 15:29:00,0,1151,0,0,0.24,0.04,Electron,,
2025-04-23 15:30:00,0,1211,0,0,0.24,0.04,Electron,,
2025-04-23 15:31:00,0,1271,0,0,0.24,0.04,Electron,,
2025-04-23 15:32:00,2,1331,0,1331,0.24,0.04,Electron,,
2025-04-23 15:33:00,0,1391,0,0,0.24,0.04,Electron,,
2025-04-23 15:34:00,0,1451,0,0,0.24,0.05,Electron,,
2025-04-23 15:35:00,2,1511,0,1511,0.24,0.05,python,,
2025-04-23 15:36:00,2,1571,0,1571,0.24,0.05,Electron,,
2025-04-23 15:39:00,2,1751,0,1751,0.24,0.12,Electron,,
2025-04-23 15:40:00,0,1811,0,0,0.24,0.12,Electron,,
2025-04-23 15:41:00,0,1871,0,0,0.24,0.12,Electron,,
2025-04-23 15:42:00,0,1931,0,0,0.24,0.12,Electron,,
2025-04-23 15:43:00,2,1991,0,1991,0.24,0.12,Electron,,
2025-04-23 15:44:00,0,2051,0,0,0.24,0.15,Electron,,
2025-04-23 15:45:00,0,2111,0,0,0.24,0.15,Electron,,
2025-04-23 15:46:00,0,2171,0,0,0.24,0.15,Electron,,
2025-04-23 15:47:00,0,2231,0,0,0.24,0.15,Electron,,
2025-04-23 15:48:00,0,2290,0,0,0.24,0.15,Electron,,
2025-04-23 15:49:00,0,2350,0,0,0.24,0.15,Electron,,
2025-04-23 15:50:00,0,2410,0,0,0.24,0.15,Electron,,
2025-04-23 15:51:00,0,2470,0,0,0.24,0.15,Electron,,
2025-04-23 15:52:00,2,2530,0,2530,0.24,0.15,Electron,,
2025-04-23 15:53:00,0,2590,0,0,0.24,0.15,Electron,,
2025-04-23 15:54:00,2,2650,0,2650,0.24,0.17,Electron,,
2025-04-23 15:55:00,0,2710,0,0,0.24,0.17,Electron,,
2025-04-23 15:56:00,0,2770,0,0,0.24,0.17,Electron,,
